PMS_Reference__c,tenancy_status__c
106688001001,Current
107521006002,Current
107782001001,Current
107413003002,Current
107702003002,Current
107798002001,Current
107750001001,Current
107794001002,Current
107028001002,Current
107487003003,Current
107702001003,Current
107798006001,Current
109989106002,Current
107636001001,Current
107075003002,Current
110099001002,Current
107758001001,Current
107166001001,Current
107652011003,Current
107761001001,Current
107781001001,Current
107984008003,Current
107426001001,Current
107210001003,Current
107521002001,Current
107640001001,Current
108646001003,Current
108762002005,Current
109788060002,Current
107467008001,Current
107467017002,Current
107264001004,Current
107424001001,Current
107843001005,Current
107982001002,Current
107487002002,Current
127552005001,Current
107275001001,Current
107340001001,Current
107269001001,Current
107333001002,Current
107695001002,Current
108004001001,Current
108737001001,Current
107413002001,Current
107266001001,Current
107341001002,Current
107644001002,Current
107863001004,Current
107265001003,Current
110792001003,Current
107271001002,Current
108045011002,Current
107272001003,Current
107343001001,Current
110456001004,Current
110514001001,Current
110543001001,Current
107314001001,Current
107355001001,Current
107521005001,Current
110567001004,Current
109788015002,Current
110030015001,Current
107467019003,Current
107316001001,Current
110990001001,Current
111227001001,Current
107352001003,Current
107611001001,Current
107519011002,Current
113351002001,Current
107407001001,Current
109048001001,Current
109753001001,Current
107568001002,Current
107572002002,Current
107670001001,Current
107406001001,Current
107682001003,Current
107762001001,Current
107521004002,Current
107411002002,Current
107792001001,Current
110504001001,Current
107411001002,Current
107468012001,Current
107518002002,Current
107567008003,Current
110506001001,Current
107404001001,Current
107703003001,Current
107461001001,Current
107467018002,Current
107625004001,Current
107641001006,Current
107685001003,Current
107468016002,Current
107696001001,Current
107606001001,Current
109950001002,Current
107393001001,Current
107492001001,Current
107410002002,Current
114067002001,Current
114191001004,Current
107410001001,Current
107413008001,Current
107633001001,Current
107791001001,Current
107413012001,Current
107519010001,Current
111243001002,Current
107391001001,Current
107604001001,Current
107710001001,Current
107768001001,Current
107723001001,Current
107467012002,Current
107695004002,Current
107499001001,Current
112278001002,Current
107467004002,Current
107517002003,Current
107467015001,Current
107660001002,Current
107747001001,Current
107825001005,Current
109950007003,Current
107467013002,Current
107572001003,Current
107467006001,Current
107471001001,Current
110097004003,Current
109989081001,Current
109989055001,Current
110030052001,Current
107496001001,Current
107499002002,Current
107518009001,Current
107499007001,Current
109070001001,Current
110707001002,Current
109207001001,Current
110076002002,Current
110030007002,Current
107499004002,Current
107468005001,Current
107785001001,Current
109989089001,Current
110723001003,Current
107517001002,Current
107586001001,Current
110030070002,Current
107468008002,Current
107652002002,Current
107725003002,Current
110516001004,Current
109989109001,Current
107516002001,Current
107522006002,Current
107572003001,Current
109989082001,Current
107516001001,Current
107600005003,Current
107751001001,Current
107591001002,Current
107518005002,Current
107999001002,Current
108184001001,Current
107520002001,Current
107652009002,Current
107663001001,Current
107730004001,Current
107749001001,Current
107798004002,Current
110480001002,Current
109788012002,Current
108954004001,Current
107519008001,Current
107549001001,Current
107725001002,Current
107994002004,Current
107520005002,Current
109159001001,Current
107518006003,Current
107518008003,Current
107643001001,Current
821660001001,Current
109989032001,Current
107519012002,Current
107652003002,Current
107672001001,Current
107537001001,Current
107703006003,Current
107588001001,Current
110689001003,Current
107522003001,Current
107524003003,Current
107730005002,Current
112600001003,Current
113765001003,Current
107572004001,Current
107594001002,Current
109110001001,Current
107522008001,Current
107585001002,Current
107524008001,Current
107722005001,Current
107524006001,Current
107567003001,Current
110030002001,Current
108641001001,Current
110795001003,Current
107567006002,Current
107600001002,Current
107703012004,Current
110862001001,Current
107567007002,Current
107698002001,Current
107608001001,Current
107983002002,Current
107610001001,Current
107680001002,Current
107699006002,Current
107874001002,Current
110843001001,Current
107632001001,Current
107703007004,Current
107726002004,Current
107994001002,Current
107625002003,Current
107725005002,Current
107628001002,Current
110809001001,Current
107627001003,Current
107634001001,Current
107637001003,Current
107769001001,Current
107832001004,Current
216418003001,Current
216452001003,Current
107661001002,Current
110496001002,Current
109989083001,Current
110030085001,Current
110757001001,Current
107652014002,Current
107725002002,Current
107783001001,Current
107652013001,Current
107697002002,Current
109989125001,Current
107652005002,Current
107652004002,Current
107669001001,Current
107999002001,Current
110116010003,Current
107689001002,Current
110780001002,Current
107687001004,Current
107674002001,Current
107854001003,Current
107984002002,Current
109989101001,Current
107679001003,Current
107698004002,Current
112499001003,Current
112877001002,Current
107694001001,Current
107701001001,Current
109788057003,Current
107694002003,Current
110030045002,Current
109989052001,Current
107756001001,Current
108655001001,Current
108620007002,Current
107759001001,Current
110841001001,Current
107724001004,Current
111915001003,Current
110097001001,Current
107778001001,Current
107869001005,Current
107701006001,Current
110097006002,Current
107701003001,Current
110609001002,Current
110904001001,Current
112501002005,Current
107701004001,Current
111053001002,Current
112222001005,Current
107701005001,Current
107697001002,Current
111778001002,Current
107704004001,Current
107806001002,Current
107697003002,Current
107723002001,Current
107697005001,Current
107827001006,Current
110748001001,Current
110970001002,Current
107722002002,Current
110518001002,Current
110721001002,Current
107703004003,Current
108619001002,Current
107723005002,Current
116076001001,Current
107722007001,Current
109788050002,Current
111045001005,Current
111078001002,Current
107703008002,Current
107754001002,Current
108045016003,Current
110030003001,Current
107703011002,Current
107776001001,Current
107853001004,Current
110460001003,Current
107703009001,Current
107703010003,Current
107830001004,Current
110775001001,Current
107726001001,Current
107726004003,Current
107799001004,Current
109989006001,Current
109989019001,Current
107725006001,Current
113520001002,Current
114080001001,Current
114506001004,Current
114644002001,Current
107725004001,Current
109788045002,Current
107726005003,Current
110749001002,Current
109989104001,Current
107856001004,Current
110038006003,Current
107730007003,Current
107730003002,Current
107984003002,Current
107727002001,Current
109989127001,Current
107727003002,Current
109788011003,Current
110030033002,Current
107753001001,Current
107755001004,Current
108045010001,Current
107774001001,Current
107798005001,Current
107771001001,Current
107790001001,Current
107780001001,Current
107779001001,Current
107786001001,Current
107879001006,Current
107994008002,Current
107994005004,Current
110503001001,Current
107789001001,Current
107983001002,Current
112212001002,Current
112265001004,Current
112332001003,Current
107815001003,Current
110030044002,Current
107816001004,Current
109171001004,Current
110103001001,Current
110097005001,Current
110116011004,Current
107798003002,Current
111048001001,Current
111044001003,Current
107823001005,Current
110909001001,Current
112271001002,Current
107821001003,Current
109989050001,Current
107819001004,Current
110815001002,Current
107860001004,Current
107994009002,Current
109989126001,Current
107871001003,Current
109006001001,Current
107881001003,Current
109950003002,Current
